DATE,Incubator,Start Date,End Date,Tank Name,Male,Female,Spawn Type,Time Found,Cleavage,Day of Cycle,Total # of tanks,Notes
01-30-2019,Red (New),12-12-2018,04-04-2019,R_CC7_CC7_CC7_121218,CC7,NA,sperm,9:00,NA,16,9,
01-30-2019,Red (New),11-15-2018,03-05-2019,R_CC7_CC7_CC7_CC7_111518,CC7,NA,sperm,9:00,NA,16,9,
01-31-2019,Red (New),10-17-2018,02-05-2019,R_CC7_CC7_CC7_101718,CC7,NA,sperm,9:00,NA,17,9,
01-31-2019,Red (New),12-12-2018,04-04-2019,R_CC7_CC7_CC7_121218,CC7,NA,sperm,9:00,NA,17,9,
01-31-2019,Red (New),11-15-2018,03-05-2019,R_CC7_CC7_CC7_CC7_111518,CC7,NA,sperm,9:00,NA,17,9,
01-31-2019,Red (New),12-12-2018,02-05-2019,R_PLF5_PLF5_PLF5_121218,NA,PLF5,eggs,10:09,NA,17,9,
02-01-2019,Red (New),12-12-2018,02-05-2019,R_PLF5_PLF5_PLF5_121218,NA,PLF5,eggs,10:38,NA,18,9,
02-12-2019,Green (Newest),02-06-2019,05-10-2019,G_H2_H2_H2_020619,NA,H2,eggs,9:20,NA,15,10,
02-13-2019,Green (Newest),02-06-2019,05-10-2019,G_H2_H2_H2_020619,NA,H2,eggs,9:00,11:25,16,10,
02-13-2019,Green (Newest),11-28-2018,NA,G_CC7_CC7_112818,CC7,NA,sperm,9:57,NA,16,10,
02-13-2019,Green (Newest),11-28-2018,02-19-2019,G_PLF3x4_112818,NA,PLF3,eggs,9:57,10:50,16,10,
02-14-2019,Green (Newest),02-06-2019,05-10-2019,G_H2_H2_H2_020619,NA,H2,eggs,9:10,,17,10,
02-14-2019,Green (Newest),10-30-2018,02-19-2019,G_CC7_CC7_CC7_CC7_103018,CC7,NA,sperm,9:10,NA,17,10,
02-14-2019,Green (Newest),02-06-2019,05-10-2019,G_CC7x3_020619,CC7,NA,sperm,9:10,NA,17,10,
02-14-2019,Green (Newest),11-18-2019,NA,G_CC7_CC7_112818,CC7,NA,sperm,9:30,NA,17,10,
02-14-2019,Green (Newest),11-28-2018,02-19-2019,G_PLF3_PLF3_112818,NA,PLF3,eggs,9:30,,17,10,
02-15-2019,Green (Newest),11-28-2018,NA,G_CC7_CC7_112818,CC7,NA,sperm,10:30,NA,18,10,
02-15-2019,Green (Newest),02-06-2019,05-10-2019,G_PLF5x3_020619,NA,PLF5,eggs,10:30,,18,10,
02-26-2019,Red (New),01-07-2019,04-19-2019,R_CC7_CC7_010719,CC7,NA,sperm,9:00,NA,15,11,
02-26-2019,Red (New),12-12-2018,04-04-2019,R_CC7_CC7_CC7_121218,CC7,NA,sperm,9:00,NA,15,11,
02-26-2019,Orange (Old),12-20-2018,03-12-2019,O_CC7_CC7_CC7_122018,CC7,NA,sperm,9:00,NA,8,11,
02-26-2019,Orange (Old),01-14-2019,05-07-2019,O_CC7_CC7_CC7_011419,CC7,NA,sperm,9:00,NA,8,11,
02-26-2019,Orange (Old),12-20-2018,03-12-2019,O_PLF5_PLF5_PLF5_122018,NA,PLF5,eggs,9:45,,8,11,
02-26-2019,Orange (Old),01-17-2019,04-11-2019,O_PLF3_PLF3_011719,NA,PLF3,eggs,9:45,,8,11,
02-26-2019,Orange (Old),01-14-2019,04-11-2019,O_PLF5_PLF5_PLF5_011419,NA,PLF5,eggs,9:45,,8,11,
02-26-2019,Orange (Old),01-17-2019,04-11-2019,O_PLF5_PLF5_PLF5_011719,NA,PLF5,eggs,9:45,,8,11,
02-26-2019,Orange (Old),12-20-2018,03-12-2019,O_PLF3_PLF3_PLF3_122018,NA,PLF3,eggs,9:45,,8,11,
02-27-2019,Orange (Old),01-14-2019,05-07-2019,O_CC7_CC7_CC7_011419,CC7,NA,sperm,9:15,NA,9,11,
02-27-2019,Orange (Old),12-20-2018,03-12-2019,O_CC7_CC7_CC7_122018,CC7,NA,sperm,9:15,NA,9,11,
02-27-2019,Orange (Old),01-14-2019,05-03-2019,O_CC7_CC7_011419,CC7,NA,sperm,9:15,NA,9,11,
02-27-2019,Red (New),01-07-2019,04-19-2019,R_CC7_CC7_010719,CC7,NA,sperm,9:15,NA,16,11,
02-27-2019,Red (New),12-12-2018,04-04-2019,R_CC7_CC7_CC7_121218,CC7,NA,sperm,9:15,NA,16,11,
02-27-2019,Red (New),11-15-2018,03-05-2019,R_PLF3_PLF3_PLF3_111518,NA,PLF3,eggs,10:00,,16,11,
02-28-2019,Red (New),11-15-2018,03-05-2019,R_CC7_CC7_CC7_CC7_111518,CC7,NA,sperm,9:14,NA,17,11,
02-28-2019,Red (New),12-12-2018,04-04-2019,R_CC7_CC7_CC7_121218,CC7,NA,sperm,9:14,NA,17,11,
02-28-2019,Orange (Old),01-14-2019,05-03-2019,O_CC7_CC7_011419,CC7,NA,sperm,9:14,NA,10,11,
03-01-2019,Red (New),11-15-2018,03-05-2019,R_CC7_CC7_CC7_CC7_111518,CC7,NA,sperm,10:53,NA,18,11,
03-14-2019,Green (Newest),11-28-2018,NA,G_CC7_CC7_112818,CC7,NA,sperm,9:30,NA,17,10,
03-14-2019,Green (Newest),01-23-2019,04-12-2019,G_CC7x2_012319,CC7,NA,sperm,9:30,NA,17,10,
03-14-2019,Green (Newest),01-23-2019,04-12-2019,G_PLF3_PLF3_012319,NA,PLF3,eggs,10:17,11:22,17,10,
03-15-2019,Green (Newest),11-28-2018,NA,G_CC7_CC7_112818,CC7,NA,sperm,9:30,NA,18,10,
03-15-2019,Green (Newest),01-23-2019,04-12-2019,G_CC7x2_012319,CC7,NA,sperm,9:30,NA,18,10,
03-19-2019,Yellow (Ron),02-06-2019,05-17-2019,Y_CC7_CC7_020619,CC7,NA,sperm,9:15,NA,15,4,
03-20-2019,Yellow (Ron),02-06-2019,05-17-2019,Y_CC7_CC7_020619,CC7,NA,sperm,9:00,NA,16,4,
03-26-2019,Red (New),02-06-2019,05-15-2019,R_CC7_CC7_CC7_020619,CC7,NA,sperm,9:33,NA,15,10,
03-26-2019,Red (New),02-06-2019,05-30-2019,R_CC7_CC7_020519,CC7,NA,sperm,9:33,NA,15,10,
03-26-2019,Red (New),02-06-2019,05-30-2019,R_PLF3_PLF3_PLF3_020619,NA,PLF3,eggs,10:00,,15,10,
03-26-2019,Yellow (Ron),02-06-2019,05-10-2019,Y_H2_H2_H2_020619,NA,H2,eggs,9:33,,,4,
03-27-2019,Red (New),12-12-2018,04-04-2019,R_CC7_CC7_CC7_121218,CC7,NA,sperm,9:00,NA,16,10,
03-27-2019,Red (New),02-06-2019,05-15-2019,R_CC7_CC7_CC7_020619,CC7,NA,sperm,9:00,NA,16,10,
03-27-2019,Red (New),01-07-2019,04-19-2019,R_CC7_CC7_010719,CC7,NA,sperm,9:00,NA,16,10,
03-27-2019,Red (New),02-05-2019,05-30-2019,R_CC7_CC7_020519,CC7,NA,sperm,9:00,NA,16,10,
03-27-2019,Red (New),02-05-2019,05-15-2019,R_PLF3_PLF3_PLF3_020519,NA,PLF3,eggs,9:00,10:21,16,10,
03-27-2019,Red (New),02-06-2019,05-30-2019,R_PLF3_PLF3_PLF3_020619,NA,PLF3,eggs,10:00,,16,10,
03-28-2019,Red (New),02-05-2019,05-15-2019,R_PLF3_PLF3_PLF3_020519,NA,PLF3,eggs,8:45,,17,10,
03-28-2019,Red (New),02-05-2019,05-30-2019,R_CC7_CC7_020519,CC7,NA,sperm,8:45,NA,17,10,
03-28-2019,Red (New),01-07-2019,04-19-2019,R_CC7_CC7_010719,CC7,NA,sperm,8:45,NA,17,10,
04-02-2019,Orange (Old),01-17-2019,04-11-2019,O_PLF3_PLF3_011719,NA,PLF3,eggs,10:38,NA,15,8,
04-04-2019,Orange (Old),01-17-2019,04-11-2019,O_PLF3_PLF3_011719,NA,PLF3,eggs,10:30,NA,16,8,
04-04-2019,Red (New),02-05-2019,04-10-2019,R_PLF3_PLF3_PLF3_020519,NA,PLF3,eggs,10:30,NA,24,12,
04-10-2019,Green (Newest),02-20-2019,04-10-2019,G_H2x4_022019,NA,H2,eggs,10:14,,16,9,COULDN'T CHECK SPAWNING UNTIL AFTER EDGE MEETING AT 10; DON'T KNOW EXACT TIME WHEN SPAWNED
04-10-2019,Green (Newest),02-20-2019,05-10-2019,G_CC7_CC7_CC7_022019,CC7,NA,sperm,10:14,,16,9,
04-11-2019,Green (Newest),01-23-2019,04-12-2019,G_CC7x2_012319,CC7,NA,sperm,10:00,,17,9,
04-11-2019,Green (Newest),02-20-2019,05-10-2019,G_CC7_CC7_CC7_022019,CC7,NA,sperm,10:00,,17,9,
04-12-2019,Green (Newest),02-06-2019,05-10-2019,G_CC7x3_020619,CC7,NA,sperm,11:00,,18,9,
04-12-2019,Green (Newest),02-20-2019,05-10-2019,G_CC7_CC7_CC7_022019,CC7,NA,sperm,11:00,,18,9,
04-12-2019,Green (Newest),01-23-2019,04-12-2019,G_CC7x2_012319,CC7,NA,sperm,11:00,,18,9,
04-18-2019,Yellow (Ron),02-06-2019,05-17-2019,Y_CC7_CC7_020619,CC7,NA,sperm,10:04,,17,4,
04-22-2019,Orange (Old),02-12-2019,05-07-2019,O_H2x3_021219,NA,H2,eggs,9:34,,8,9,
04-23-2019,Red (New),02-05-2019,05-30-2019,R_PLF3_PLF3_PLF3_020519,NA,PLF3,eggs,NA,,15,NA,
04-23-2019,Red (New),02-05-2019,05-30-2019,R_CC7_CC7_020519,CC7,NA,sperm,NA,,15,NA,
04-23-2019,Red (New),02-06-2019,05-15-2019,R_CC7_CC7_CC7_020619,CC7,NA,sperm,NA,,15,NA,
04-23-2019,Red (New),01-07-2019,05-16-2019,R_CC7_CC7_010719,CC7,NA,sperm,NA,,15,NA,
04-24-2019,Red (New),02-05-2019,05-30-2019,R_CC7_CC7_020519,CC7,NA,sperm,NA,,16,NA,
04-24-2019,Red (New),02-06-2019,05-30-2019,R_PLF3_PLF3_PLF3_020619,NA,PLF3,eggs,NA,,16,NA,
04-24-2019,Orange (Old),02-12-2019,05-07-2019,O_PLF3_PLF3_021219,NA,PLF3,eggs,NA,,9,NA,
04-24-2019,Orange (Old),02-12-2019,05-07-2019,O_CC7x3_021219,CC7,NA,sperm,NA,,9,NA,
04-24-2019,Orange (Old),02-12-2019,05-07-2019,O_PLF3_PLF3_021219,NA,PLF3,eggs,NA,,9,NA,
04-24-2019,Orange (Old),01-14-2019,05-07-2019,O_CC7_CC7_CC7_011419,CC7,NA,sperm,NA,,9,NA,
05-01-2019,Orange (Old),02-12-2019,05-07-2019,O_PLF3_PLF3_021219,NA,PLF3,eggs,NA,,16,NA,
05-17-2019,Yellow (Ron),02-06-2019,05-17-2019,Y_CC7_CC7_020619,CC7,NA,sperm,NA,,18,NA,
05-20-2019,Orange (Old),04-10-2019,07-26-2019,O_H2_H2_H2_041019,NA,H2,eggs,10:00,,15,11,
05-21-2019,Red (New),03-06-2019,06-30-2019,R_CC7x3_030619,CC7,NA,sperm,9:12,,15,11,
05-21-2019,Red (New),04-03-2019,07-26-2019,R_CC7_CC7_CC7_040319,CC7,NA,sperm,9:12,,15,11,
05-21-2019,Red (New),04-03-2019,07-26-2019,R_CC7_CC7_040319,CC7,NA,sperm,9:12,,15,11,
05-21-2019,Red (New),02-06-2019,05-30-2019,R_PLF3_PLF3_PLF3_020619,NA,PLF3,eggs,10:10,,15,11,
05-21-2019,Orange (Old),04-10-2019,07-26-2019,O_CC7x4_041019,CC7,NA,sperm,9:12,,8,11,
05-21-2019,Orange (Old),04-10-2019,07-26-2019,O_CC7_CC7_CC7_041019,CC7,NA,sperm,9:12,,8,11,
05-21-2019,Orange (Old),04-10-2019,07-26-2019,O_PLF3_PLF3_PLF3_041019,NA,PLF3,eggs,10:20,,8,11,
05-22-2019,Red (New),04-03-2019,07-26-2019,R_CC7_CC7_040319,CC7,NA,sperm,9:10,,16,11,
05-22-2019,Red (New),04-03-2019,07-26-2019,R_CC7_CC7_CC7_040319,CC7,NA,sperm,10:00,,16,11,
05-22-2019,Red (New),03-06-2019,06-30-2019,R_CC7x3_030619,CC7,NA,sperm,10:00,,16,11,
05-22-2019,Red (New),02-05-2019,05-30-2019,R_CC7_CC7_020519,CC7,NA,sperm,10:00,,16,11,
05-22-2019,Orange (Old),04-10-2019,07-26-2019,O_CC7_CC7_CC7_041019,CC7,NA,sperm,10:00,,9,11,
05-22-2019,Orange (Old),04-10-2019,07-26-2019,O_CC7x4_041019,CC7,NA,sperm,10:00,,9,11,
05-22-2019,Red (New),02-05-2019,05-30-2019,R_PLF3_PLF3_PLF3_020519,NA,PLF3,eggs,10:17,,16,11,
05-23-2019,Red (New),03-06-2019,06-30-2019,R_CC7x3_030619,CC7,NA,sperm,9:34,,17,11,
05-23-2019,Red (New),04-03-2019,07-26-2019,R_CC7_CC7_CC7_040319,CC7,NA,sperm,9:34,,17,11,
05-23-2019,Red (New),02-05-2019,05-30-2019,R_CC7_CC7_020519,CC7,NA,sperm,9:34,,17,11,
05-28-2019,Red (New),03-06-2019,07-23-2019,R_PLF5_PLF5_030619,NA,PLF5,eggs,10:30,,22,11,
05-29-2019,Red (New),03-06-2019,07-23-2019,R_PLF5_PLF5_030619,NA,PLF5,eggs,11:30,,23,11,
06-17-2019,Orange (Old),06-10-2019,08-06-2019,O_H2_H2_H2_H2_061019,NA,H2,eggs,9:30,,8,14,
06-26-2019,Orange (Old),05-08-2019,08-07-2019,O_CC7x3_050819,CC7,NA,sperm,9:20,,16,12,
06-26-2019,Orange (Old),04-10-2019,NA,O_CC7x3_041019,CC7,NA,sperm,9:20,,16,12,
06-27-2019,Orange (Old),05-08-2019,08-07-2019,O_CC7x3_050819,CC7,NA,sperm,9:15,,17,12,
06-27-2019,Orange (Old),04-10-2019,07-26-2019,O_CC7x4_041019,CC7,NA,sperm,9:15,,17,12,
06-27-2019,Orange (Old),05-08-2019,NA,O_CC7_CC7_050819,CC7,NA,sperm,9:15,,17,12,
06-27-2019,Orange (Old),04-10-2019,07-26-2019,O_CC7_CC7_CC7_041019,CC7,NA,sperm,9:15,,17,12,
06-27-2019,Orange (Old),05-13-2019,08-23-2019,O_CC7x5_051319,CC7,NA,sperm,9:15,,17,12,
07-09-2019,Red (New),04-03-2019,07-19-2019,R_H2_H2_H2_040319,NA,H2,eggs,9:30,,8,21,4 TANKS ARE FROM RON
07-15-2019,Orange (Old),06-10-2019,NA,O_H2x3_061019,NA,H2,eggs,10:30,,7,16,
07-15-2019,Orange (Old),06-10-2019,08-27-2019,O_H2x4_061019,NA,H2,eggs,10:30,,7,16,
07-15-2019,Red (New),06-26-2019,10-29-2019,R_PLF3x4_062619,NA,PLF3,eggs,10:30,,14,16,
07-15-2019,Red (New),05-29-2019,08-21-2019,R_PLF3x3_052919,NA,PLF3,eggs,10:30,,14,16,
07-16-2019,Red (New),05-01-2019,08-21-2019,R_PLF5_PLF5_PLF5_050119,NA,PLF5,eggs,11:00,,15,16,
07-18-2019,Red (New),05-01-2019,08-21-2019,R_PLF5_PLF5_PLF5_050119,NA,PLF5,eggs,10:30,,17,16,
07-19-2019,Red (New),03-06-2019,07-23-2019,R_PLF5_PLF5_030619,NA,PLF5,eggs,10:30,,18,16,
07-19-2019,Red (New),05-29-2019,08-21-2019,R_PLF3_PLF3_PLF3_052919,NA,PLF3,eggs,10:30,,18,16,
07-19-2019,Red (New),06-26-2019,09-20-2019,R_H2x4_062619,NA,H2,eggs,10:30,,18,16,
07-19-2019,Red (New),06-27-2019,09-20-2019,R_H2x3_062719,NA,H2,eggs,10:30,,18,16,
07-25-2019,Orange (Old),05-13-2019,08-23-2019,O_CC7x5_051319,CC7,NA,sperm,9:30,,17,15,
07-25-2019,Orange (Old),05-08-2019,08-07-2019,O_CC7x3_050819,CC7,NA,sperm,10:00,,17,15,
07-25-2019,Orange (Old),05-08-2019,08-23-2019,O_PLF3_PLF3_050819,NA,PLF3,eggs,10:30,,17,15,
07-29-2019,Green (Newest),05-15-2019,08-30-2019,G_PLF3x3_051519,NA,PLF3,eggs,10:00,,15,9,
07-29-2019,Green (Newest),05-15-2019,08-30-2019,G_PLF3_PLF3_PLF3_PLF3_051519,NA,PLF3,eggs,10:00,,15,9,
07-29-2019,Green (Newest),05-15-2019,09-06-2019,G_CC7x3_051519,CC7,NA,sperm,10:00,,15,9,LOW ABUNDANCE OF SPERM
07-30-2019,Green (Newest),05-15-2019,09-06-2019,G_CC7x3_051519,CC7,NA,sperm,9:30,,16,9,
07-30-2019,Green (Newest),05-15-2019,08-30-2019,G_CC7x4_051519,CC7,NA,sperm,9:30,,16,9,
07-30-2019,Green (Newest),05-15-2019,08-30-2019,G_PLF3_PLF3_PLF3_PLF3_051519,NA,PLF3,eggs,10:07,,16,9,
07-30-2019,Green (Newest),05-15-2019,08-30-2019,G_PLF3_051519,NA,PLF3,eggs,10:07,,16,9,LOW ABUNDANCE OF EGGS
07-30-2019,Green (Newest),05-22-2019,NA,G_CC7_CC7_CC7_CC7_052219,CC7,NA,sperm,9:30,,16,9,
07-31-2019,Green (Newest),05-15-2019,09-06-2019,G_CC7x3_051519,CC7,NA,sperm,10:00,,17,9,
07-31-2019,Green (Newest),05-15-2019,09-06-2019,G_CC7x3_051519,CC7,NA,sperm,10:00,,17,9,
07-31-2019,Green (Newest),05-15-2019,08-30-2019,G_CC7x4_051519,CC7,NA,sperm,10:00,,17,9,
07-31-2019,Green (Newest),05-15-2019,08-30-2019,G_PLF3_PLF3_PLF3_PLF3_051519,NA,PLF3,eggs,10:47,,17,9,
07-31-2019,Green (Newest),05-15-2019,08-30-2019,G_PLF3_051519,NA,PLF3,eggs,10:47,,17,9,
07-31-2019,Green (Newest),05-015-2019,08-30-2019,G_PLF3x4_051519,NA,PLF3,eggs,10:47,,17,9,
07-31-2019,Green (Newest),05-15-2019,08-30-2019,G_PLF3x3_051519,NA,PLF3,eggs,10:47,,17,9,
08-12-2019,Red (New),05-29-2019,08-21-2019,R_PLF3x3_052919,NA,PLF3,eggs,10:05,,14,15,QUESTIONABLE SPERM MIGHT JUST BE EGGS THAT DISINTIGRATED OVER WEEKEND -> THEY WERE DISINTIGRATED EGGS
08-12-2019,Red (New),06-26-2019,10-16-2019,R_CC7x3_062619,CC7,NA,sperm,10:05,,14,15,
08-12-2019,Orange (Old),05-08-2019,08-23-2019,O_H2x3_050819,NA,H2,eggs,10:05,,7,15,
08-12-2019,Orange (Old),06-10-2019,NA,O_H2x3_061019,NA,H2,eggs,10:05,,7,15,
08-12-2019,Red (New),05-29-2019,08-21-2019,R_PLF3_PLF3_PLF3_052919,NA,PLF3,eggs,16:40,,14,15,"FOUND LATER IN DAY, SPAWNED AFTER SPAWNING CHECKS FINISHED"
08-12-2019,Red (New),06-26-2019,10-29-2019,R_PLF3x4_062619,NA,PLF3,eggs,16:40,,14,15,"FOUND LATER IN DAY, SPAWNED AFTER SPAWNING CHECKS FINISHED"
08-12-2019,Red (New),06-26-2019,10-29-2019,R_PLF3x4_062619,NA,PLF3,eggs,16:40,,14,15,"FOUND LATER IN DAY, SPAWNED AFTER SPAWNING CHECKS FINISHED"
08-13-2019,Red (New),05-29-2019,08-21-2019,R_PLF3x3_052919,NA,PLF3,eggs,10:45,,15,15,
08-14-2019,Red (New),05-29-2019,08-21-2019,R_PLF3_PLF3_PLF3_052919,NA,PLF3,eggs,10:54,,16,15,
08-16-2019,Red (New),05-01-2019,08-16-2019,R_CC7x2_050119,CC7,NA,sperm,10:35,,17,14,
08-19-2019,Green (Newest),08-12-2019,10-02-2019,G_H2x3_081219,NA,H2,eggs,10:00,,8,14,
08-19-2019,Green (Newest),08-12-2019,09-25-2019,G_PLF3x4A_081219,NA,PLF3,eggs,10:00,,8,14,
08-20-2019,Green (Newest),08-12-2019,09-25-2019,G_PLF3x4A_081219,NA,PLF3,eggs,10:05,,9,14,
08-20-2019,Green (Newest),08-12-2019,10-29-2019,G_PLF3x4_081219,NA,PLF3,eggs,10:05,,9,14,ONE ANEMONE SPAWNED THEN ANOTHER; PULLED TANK OUT TWICE
08-20-2019,Orange (Old),06-10-2019,10-23-2019,O_CC7x5_061019,CC7,NA,sperm,10:41,,15,14,
08-21-2019,Orange (Old),05-13-2019,08-23-2019,O_CC7x5_051319,CC7,NA,sperm,9:40,,16,14,
08-21-2019,Orange (Old),05-13-2019,08-23-2019,O_CC7x5_051319,CC7,NA,sperm,9:40,,16,14,
08-21-2019,Orange (Old),06-10-2019,10-23-2019,O_CC7x5_061019,CC7,NA,sperm,9:40,,16,14,
08-21-2019,Green (Newest),08-12-2019,05-18-2020,G_CC7_CC7_CC7_081219,CC7,NA,sperm,9:40,,10,14,
08-22-2019,Red (New),06-26-2019,09-20-2019,R_H2x4_062619,NA,H2,eggs,10:30,,24,14,FEW EGGS THOUGHT WOULD SPAWN MORE; WAITED ~30MINS TO FERTILIZE
08-22-2019,Orange (Old),05-13-2019,08-23-2019,O_CC7x5_051319,CC7,NA,sperm,9:20,,17,14,
08-22-2019,Orange (Old),05-13-2019,08-23-2019,O_CC7x5_051319,CC7,NA,sperm,9:20,,17,14,
08-23-2019,Orange (Old),05-13-2019,08-23-2019,O_CC7x5_051319,CC7,NA,sperm,10:40,,18,14,
08-23-2019,Red (New),06-26-2019,09-20-2019,R_H2x4_062619,NA,H2,eggs,10:40,,25,14,
08-23-2019,Red (New),06-27-2019,09-20-2019,R_H2x3_062719,NA,H2,eggs,9:30,,25,14,FOUND THESE EGGS ~1 HOUR BEFORE SIGNS OF SPERM
08-26-2019,Red (New),07-19-2019,NA,R_CC7x2_071919,CC7,NA,sperm,10:00,,28,14,
08-26-2019,Green (Newest),05-15-2019,08-30-2019,G_PLF3_PLF3_PLF3_PLF3_051519,NA,PLF3,eggs,10:00,,15,14,"10:15 FERTILIZATION HAD 37/40 FERTILIZED EMBRYOS, 3/40 UNFERT. 10:35 WAS 8/40 FERTILIZED, 32/40 UNFERT"
08-27-2019,Green (Newest),05-15-2019,08-30-2019,G_PLF3x4_051519,NA,PLF3,eggs,10:45,,16,12,
08-27-2019,Green (Newest),05-15-2019,08-30-2019,G_PLF3_051519,NA,PLF3,eggs,10:45,,16,12,
08-27-2019,Green (Newest),05-15-2019,08-30-2019,G_CC7x4_051519,CC7,NA,sperm,9:36,,16,12,
08-27-2019,Green (Newest),05-15-2019,09-06-2019,G_CC7x3_051519,CC7,NA,sperm,9:36,,16,12,
08-27-2019,Green (Newest),05-22-2019,08-30-2019,G_CC7_CC7_CC7_CC7_052219,CC7,NA,sperm,9:36,,16,12,
08-27-2019,Green (Newest),05-15-2019,08-30-2019,G_PLF3x3_051519,NA,PLF3,eggs,10:30,,16,12,
08-27-2019,Yellow (Ron),08-19-2019,11-22-2019,Y_PLF3x2_081919,NA,PLF3,eggs,16:45,,8,9,FOUND WHILE WATER CHANGING
08-27-2019,Yellow (Ron),08-19-2019,11-22-2019,Y_H2_H2_081919,NA,PLF3,eggs,16:45,,8,9,FOUND WHILE WATER CHANGING
08-27-2019,Yellow (Ron),08-19-2019,02-25-2020,Y_PLF3_PLF3_081919,NA,PLF3,eggs,16:45,,8,9,FOUND WHILE WATER CHANGING
08-27-2019,Yellow (Ron),08-19-2019,03-16-2020,Y_CC7_CC7_081919,CC7,NA,sperm,16:45,,8,9,FOUND WHILE WATER CHANGING
08-27-2019,Yellow (Ron),08-19-2019,11-22-2019,Y_CC7x3_081919,CC7,NA,sperm,16:45,,8,9,FOUND WHILE WATER CHANGING
08-28-2019,Yellow ,08-19-2019,03-16-2020,Y_CC7_CC7_081919,CC7,NA,sperm,10:00,,9,9,
08-28-2019,Yellow,08-19-2019,11-22-2019,Y_CC7x3_081919,CC7,NA,sperm,10:00,,9,9,
08-28-2019,Green (Newest),05-15-2019,09-06-2019,G_CC7x3_051519,CC7,NA,sperm,10:00,,17,13,
08-28-2019,Green (Newest),05-15-2019,08-30-2019,G_CC7x4_051519,CC7,NA,sperm,10:00,,17,13,
08-28-2019,Green (Newest),05-22-2019,08-30-2019,G_CC7_CC7_CC7_CC7_052219,CC7,NA,sperm,10:00,,17,13,
08-28-2019,Orange (Old),06-10-2019,10-23-2019,O_CC7x5_061019,CC7,NA,sperm,10:00,,23,7,
08-28-2019,Green (Newest),05-15-2019,08-30-2019,G_PLF3x4_051519,NA,PLF3,eggs,10:00,,17,13,
08-28-2019,Green (Newest),05-15-2019,08-30-2019,G_PLF3_051519,NA,PLF3,eggs,10:30,,17,13,
08-28-2019,Green (Newest),05-15-2019,08-30-2019,G_PLF3_PLF3_PLF3_PLF3_051519,NA,PLF3,eggs,10:30,,17,13,
08-28-2019,Green (Newest),05-15-2019,08-30-2019,G_PLF3x3_051519,NA,PLF3,eggs,10:30,,17,13,
08-29-2019,Green (Newest),05-15-2019,09-06-2019,G_CC7x3_051519,CC7,NA,sperm,9:30,,18,13,
08-29-2019,Green (Newest),05-22-2019,08-30-2019,G_CC7_CC7_CC7_CC7_052219,CC7,NA,sperm,10:00,,18,13,
08-29-2019,Green (Newest),05-15-2019,08-30-2019,G_PLF3x4_051519,NA,PLF3,eggs,10:00,,18,13,
08-29-2019,Green (Newest),05-15-2019,08-30-2019,G_PLF3_051519,NA,PLF3,eggs,10:00,,18,13,
08-29-2019,Orange (Old),06-10-2019,NA,O_H2x3_061019,NA,H2,eggs,9:30,,24,12,LITTLE FERTILIZATION PRESENT AFTER 1.5 HOURS
08-29-2019,Yellow,08-19-2019,02-25-2020,Y_PLF3_PLF3_081919,NA,PLF3,eggs,16:45,,9,10,FOUND WHILE WATER CHANGING
09-09-2019,Red (New),06-26-2019,10-29-2019,R_PLF3x4_062619,NA,PLF3,eggs,10:00,,14,14,
09-10-2019,Red (New),07-19-2019,01-02-2020,R_CC7_CC7_071919,CC7,NA,sperm,10:00,,15,14,
09-10-2019,Red (New),06-26-2019,10-16-2019,R_CC7x3_062619,CC7,NA,sperm,10:13,,15,14,
09-10-2019,Red (New),06-26-2019,10-29-2019,R_PLF3x4_062619,NA,PLF3,eggs,10:15,,15,14,
09-10-2019,Red (New),06-26-2019,10-29-2019,R_PLF3x4_062619,NA,PLF3,eggs,10:15,,15,14,
09-11-2019,Red (New),07-19-2019,01-02-2020,R_CC7_CC7_071919,CC7,NA,sperm,9:43,,15,14,
09-11-2019,Red (New),06-26-2019,10-16-2019,R_CC7x3_062619,CC7,NA,sperm,10:13,,16,14,
09-12-2019,Red (New),07-19-2019,NA,R_CC7x4_071919,CC7,NA,sperm,10:00,,17,14,
09-18-2019,Red (New),06-26-2019,10-16-2019,R_CC7x3_062619,CC7,NA,sperm,9:37,,23,17,
09-18-2019,Orange (Old),06-10-2019,NA,O_CC7x3_061019,CC7,NA,sperm,9:37,,16,10,
09-19-2019,Red (New),06-26-2019,10-16-2019,R_CC7x3_062619,CC7,NA,sperm,9:40,,24,17,FOUND AT 9:40
09-19-2019,Orange (Old),06-10-2019,10-23-2019,O_CC7x5_061019,CC7,NA,sperm,9:40,,17,10,FOUND AT 9:40
09-19-2019,Red (New),06-26-2019,10-29-2019,R_PLF3x4_062619,NA,PLF3,eggs,10:08,,24,17,FOUND AT 10:08
09-19-2019,Red (New),08-21-2019,12-13-2019,R_PLF3x4_082119,NA,PLF3,eggs,10:08,,24,17,FOUND AT 10:08
09-20-2019,Orange (Old),07-31-2019,09-20-2019,O_CC7_CC7_CC7_073119,CC7,NA,eggs,10:00,,18,10,EGGS FOUND IN CC7 TANK. DISSECTING ALL ANEMONES AND CHRIS IS GENOTYPING
09-20-2019,Orange (Old),06-10-2019,10-23-2019,O_CC7x5_061019,CC7,NA,sperm,10:00,,18,10,
09-23-2019,Green (Newest),08-12-2019,05-18-2020,G_CC7_CC7_CC7_081219,CC7,NA,sperm,10:00,,15,9,
